"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"860","Total_Area 2_MT _A","PACK","Sabores",2022-08-01,11287349.83,71340.956,186284.13,150.837865384615,60.7061153846154,0.800096153846154,0.170772230769231
"861","Total_Area 2_MT _A","PACK","Sabores",2022-09-01,9792898.57,54431.845,145102.741,178.375403846154,74.4898076923077,0.851288461538462,0.161004480769231
"862","Total_Area 2_MT _A","PACK","Sabores",2022-10-01,9193464.38,50057.47,133602.667,178.097538461538,74.7704038461538,0.770365384615385,0.16463925
"863","Total_Area 2_MT _A","PACK","Sabores",2022-11-01,8270873.81,44232.593,119177.135,201.858365384615,87.5638653846154,0.787961538461538,0.155456307692308
"864","Total_Area 2_MT _A","PACK","Sabores",2022-12-01,9358499.74,47743.238,129538.334,239.422865384615,115.20125,0.952384615384615,0.161472365384615
"865","Total_Area 2_MT _A","PACK","Sabores",2023-01-01,9255235.14,46623.274,127136.32,250.789211538462,117.955634615385,0.93825,0.159782692307692
"866","Total_Area 2_MT _A","PACK","Sabores",2023-02-01,7539903.81,37805.836,102758.223,241.259461538462,110.072288461538,1.19209615384615,0.142536403846154
"867","Total_Area 2_MT _A","PACK","Sabores",2023-03-01,9897631.81,50070.282,134742.521,250.506961538462,112.937230769231,1.51340384615385,0.167769365384615
"868","Total_Area 2_MT _A","PACK","Sabores",2023-04-01,10457597.14,52942.04,142224.926,234.1675,111.494057692308,1.94830769230769,0.161722788461538
"869","Total_Area 2_MT _A","PACK","Sabores",2023-05-01,11642937.55,58473.329,157363.366,227.963865384615,109.425673076923,1.43725,0.169146711538462
"870","Total_Area 2_MT _A","PACK","Sabores",2023-06-01,13228220.87,67286.102,178758.189,225.175846153846,103.322980769231,1.47609615384615,0.176012807692308
"871","Total_Area 2_MT _A","PACK","Sabores",2023-07-01,14353922.71,72692.253,190989.918,225.708211538462,104.642923076923,1.60088461538462,0.176540788461538
"872","Total_Area 2_MT _A","PACK","Sabores",2023-08-01,13897888.54,68718.337,179013.107,261.48025,122.664634615385,1.54669230769231,0.177080173076923
"873","Total_Area 2_MT _A","PACK","Sabores",2023-09-01,12818237.34,61902.153,160890.777,266.314038461538,124.516596153846,1.46626923076923,0.168478211538462
"874","Total_Area 2_MT _A","PACK","Sabores",2023-10-01,11112600.31,52175.26,136161.823,255.971403846154,117.337211538462,1.26815384615385,0.158239230769231
"875","Total_Area 2_MT _A","PACK","Sabores",2023-11-01,9608073.98,45020.755,117588.504,265.447326923077,118.750826923077,1.23126923076923,0.1416775
"876","Total_Area 2_MT _A","PACK","Sabores",2023-12-01,11806393.19,54541.571,145466.971,226.307961538462,111.684461538462,1.43442307692308,0.150606807692308
"877","Total_Area 2_MT _A","PACK","Sabores",2024-01-01,10451052.96,49921.629,131113.528,211.054403846154,105.919442307692,1.23807692307692,0.149060211538462
"878","Total_Area 2_MT _A","PACK","Sabores",2024-02-01,9733742.53,48718.96,124263.611,171.135807692308,90.4142307692308,1.42475,0.147542519230769
"879","Total_Area 2_MT _A","PACK","Sabores",2024-03-01,11520695.07,56561.116,145262.343,191.792807692308,105.139384615385,1.45213461538462,0.155207596153846
"880","Total_Area 2_MT _A","PACK","Sabores",2024-04-01,12337938.35,58713.673,152571.59,191.651826923077,101.741192307692,1.20451923076923,0.155644307692308
"881","Total_Area 2_MT _A","PACK","Sabores",2024-05-01,15721176.8,71903.529,188312.112,189.928192307692,102.595173076923,1.56423076923077,0.167874038461538
"882","Total_Area 2_MT _A","PACK","Sabores",2024-06-01,16863949.2,81787.144,208022.306,188.195192307692,98.4922692307692,1.60413461538462,0.170374576923077
"883","Total_Area 2_MT _A","PACK","Sabores",2024-07-01,14270474.82,68017.991,173657.477,209.079538461538,115.784307692308,1.31459615384615,0.172670730769231
"884","Total_Area 2_MT _A","PACK","Sabores",2024-08-01,14612454.4,68270.877,176715.08,204.771461538462,116.264653846154,1.78609615384615,0.177907519230769
"885","Total_Area 2_MT _A","PACK","Sabores",2024-09-01,14226386.76,65277.828,170407.083,206.388346153846,117.513519230769,1.48659615384615,0.174411615384615
"886","Total_Area 2_MT _A","PACK","Sabores",2024-10-01,13876227.27,62760.836,167634.299,205.684692307692,116.961307692308,1.31467307692308,0.181257461538462
"887","Total_Area 2_MT _A","PACK","Sabores",2024-11-01,12903441.06,58486.057,156050.634,203.920788461538,114.883442307692,1.14407692307692,0.179561384615385
"888","Total_Area 2_MT _A","PACK","Sabores",2024-12-01,13300219.76,59241.198,158638.302,214.102846153846,121.293519230769,0.937576923076923,0.181247096153846
"889","Total_Area 3_MT _A","INDIVIDUAL","COLA",2021-12-01,2719953532,28718245.37,170006305.9,94.712,15.999,126.591,99.019908
"890","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-01-01,2664741167,28298297.33,163859012.8,94.166,16.262,124.01,99.515383
"891","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-02-01,2459137313,25856346.27,153366146.2,95.108,16.034,129.603,99.685559
"892","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-03-01,2830899246,28942712.37,174039794.9,97.81,16.266,126.679,99.677886
"893","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-04-01,2874837523,29259322.37,173002514.4,98.254,16.617,124.512,99.686818
"894","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-05-01,3102113891,31472696.58,186005559.9,98.565,16.678,114.883,99.614922
"895","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-06-01,3120811090,31348051.41,185867454.2,99.554,16.791,132.231,99.645614
"896","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-07-01,3187136145,31852753.9,187291752,100.058,17.017,138.18,99.631404
"897","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-08-01,3163500825,31422308.33,183813620.8,100.677,17.21,113.497,99.713483
"898","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-09-01,3087384850,30445972.35,177890542.9,101.405,17.356,128.306,99.714287
"899","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-10-01,3116366980,30541813.74,178633842.7,102.036,17.446,132.165,99.819205
"900","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-11-01,3043088097,29582077.89,174077553,102.869,17.481,123.93,99.685427
"901","Total_Area 3_MT _A","INDIVIDUAL","COLA",2022-12-01,3224831429,30861630.46,179535862.7,104.493,17.962,132.819,99.633478
"902","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-01-01,3131836055,29826557.5,170683928.7,105.002,18.349,106.682,99.732444
"903","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-02-01,2896800048,27259802.95,158923248.9,106.266,18.228,107.192,99.744215
"904","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-03-01,3211078144,30034587.39,176227953.6,106.913,18.221,128.979,99.692481
"905","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-04-01,3332091107,31176122.62,179942669.9,106.88,18.518,128.684,99.637524
"906","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-05-01,3474677950,32292017.07,186718128.8,107.602,18.609,114.128,99.685159
"907","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-06-01,3555835268,32855141.59,190035987.4,108.228,18.711,135.233,99.845564
"908","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-07-01,3571732025,33158235.9,189901613.9,107.718,18.808,139.467,99.841843
"909","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-08-01,3390982638,31567664.36,179382387.3,107.419,18.904,132.738,99.838954
"910","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-09-01,3360671068,31113595.93,177800319.5,108.013,18.901,127.151,99.848476
"911","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-10-01,3383138858,31076146.38,178370728.8,108.866,18.967,108.798,99.805135
"912","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-11-01,3287957773,29682817.64,171429573.8,110.77,19.18,120.878,99.690911
"913","Total_Area 3_MT _A","INDIVIDUAL","COLA",2023-12-01,3304324026,29737529.7,168960202.7,111.116,19.557,124.341,99.687124
"914","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-01-01,3248778425,29218778.69,163013313.6,111.188,19.93,101.849,99.550219
"915","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-02-01,3091649760,27384978.63,156780273.7,112.896,19.72,108.242,99.490766
"916","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-03-01,3496228142,31051854.59,175803077.7,112.593,19.887,128.976,99.707055
"917","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-04-01,3544015193,31312528.77,176910405.9,113.182,20.033,105.72,99.355046
"918","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-05-01,3843865244,33852573.69,191539797.5,113.547,20.068,140.47,99.733082
"919","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-06-01,3902601454,34372543.47,193030240,113.538,20.218,138.499,99.834312
"920","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-07-01,3712584712,32780961.61,181829882.4,113.254,20.418,113.035,99.834334
"921","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-08-01,3648316811,32063027.39,178200908.1,113.786,20.473,132.598,99.833722
"922","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-09-01,3588683614,31296066.61,175296834,114.669,20.472,125.81,99.832769
"923","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-10-01,3660457722,31560140.51,177584473.8,115.984,20.612,130.354,99.838215
"924","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-11-01,3588804618,30772182.5,174009450.4,116.625,20.624,123.504,99.832593
"925","Total_Area 3_MT _A","INDIVIDUAL","COLA",2024-12-01,3695094878,31585458.63,177839124.2,116.987,20.778,108.513,99.826593
"926","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2021-12-01,1127805333.25,13159102.804,72209673.252,144.648690265487,12.7354336283186,1.12369026548673,9.92718421238938
"927","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-01-01,1170191658.68,13708046.59,73057441.981,164.660867256637,13.8507876106195,1.10743362831858,9.90038974336283
"928","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-02-01,995990359.77,11331459.801,63938636.311,154.826212389381,13.5772566371681,1.10222123893805,9.90859919469027
"929","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-03-01,1170804717.28,12968442.015,74829988.606,159.101716814159,13.9499734513274,1.06866371681416,10.3213048849558
"930","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-04-01,1240484821.03,13630473.489,77572205.693,162.350769911504,14.1405663716814,1.10867256637168,10.389114380531
"931","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-05-01,1375957496.86,14895715.883,85358738.959,165.929946902655,14.4060619469027,1.04436283185841,10.6200040884956
"932","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-06-01,1327744821.94,14268820.453,82160393.145,150.570628318584,13.7864424778761,1.12146902654867,10.3871863982301
"933","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-07-01,1320836716.22,14088159.811,81182561.91,146.381,13.3257345132743,1.16069026548673,10.3125582123894
"934","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-08-01,1279164910.14,13558003.697,77752819.986,155.34889380531,13.5961592920354,0.929672566371681,10.3479810884956
"935","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-09-01,1238186551.42,13073044.58,75217925.653,168.888522123894,14.2173274336283,1.0333982300885,10.4555983451327
"936","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-10-01,1231472289.08,12852102.522,75090366.33,170.70282300885,14.1361592920354,1.02566371681416,10.6493995309735
"937","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-11-01,1205400059.01,12540072.504,73597296.1,169.907982300885,13.8442212389381,0.981938053097345,10.6886689646018
"938","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2022-12-01,1310718438.27,13727007.19,77487546.325,174.312991150442,14.2659734513274,1.08303539823009,10.6476852743363
"939","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-01-01,1304241706.19,13646750.47,74991255.532,176.861513274336,14.6510265486726,0.880893805309734,10.6411715575221
"940","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-02-01,1144195628.54,11548291.497,67032926.919,168.071442477876,14.3410088495575,0.833991150442478,10.6996451769912
"941","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-03-01,1304184015.21,12997899.967,76463823.053,162.884008849558,13.6495132743363,1.01998230088496,10.8773181415929
"942","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-04-01,1409715090.03,14068056.069,81664735.414,168.582637168142,14.4209469026549,1.02364601769912,10.8960776106195
"943","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-05-01,1474472418.05,14566626.137,85296742.045,162.155530973451,14.0258230088496,0.920221238938053,10.8325143274336
"944","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-06-01,1592243877.69,15604700.769,91530707.11,152.150530973451,13.6964778761062,1.15129203539823,10.8667457610619
"945","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-07-01,1500236618,14759794.211,85246676.804,156.284681415929,13.4623805309735,1.10703539823009,10.585474619469
"946","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-08-01,1355023374.22,13236934.687,76334326.339,143.934761061947,12.8139734513274,0.988920353982301,10.3632646725664
"947","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-09-01,1347793488.22,13076354.842,76184824.3,148.20292920354,13.2799557522124,0.941504424778761,10.3028444247788
"948","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-10-01,1346420194.94,12951080.175,76151595.341,145.525734513274,13.4912389380531,0.826752212389381,10.287381460177
"949","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-11-01,1291158808.6,12356885.702,72072386.244,154.212283185841,13.8157433628319,0.911823008849557,10.3354809823009
"950","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2023-12-01,1342958097.75,13062951.247,73169989.824,152.152707964602,13.6824247787611,0.96170796460177,10.2304872831858
"951","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-01-01,1359097142.84,13178638.016,72351744.029,152.154716814159,13.5818761061947,0.79929203539823,10.2414894247788
"952","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-02-01,1230680616.01,11502869.738,67336752.779,152.037787610619,13.5637433628319,0.804725663716814,10.3855281238938
"953","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-03-01,1499754783.84,13867814.773,81703138.633,150.218805309735,13.4193539823009,1.02189380530973,10.5438423097345
"954","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-04-01,1505587026.21,13952589.078,80540894.754,159.263849557522,14.1226902654867,0.830362831858407,10.4893130088496
"955","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-05-01,1753413096.95,16079539.75,93800335.787,155.33482300885,13.8118407079646,1.14480530973451,10.6771680265487
"956","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-06-01,1756594812.49,16152608.887,93709914.233,155.750849557522,14.1314955752212,1.11143362831858,10.7341229557522
"957","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-07-01,1510917173.2,14018037.141,79693462.253,150.429761061947,13.7078407079646,0.852796460176991,10.5298615044248
"958","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-08-01,1474727411.97,13483210.388,77484446.424,150.793053097345,13.7192566371681,0.991840707964602,10.6850455044248
"959","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-09-01,1461293218.38,13273979.48,76780870.359,162.274469026549,14.1716371681416,0.935044247787611,10.7400268584071
"960","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-10-01,1457572069.24,13171155.445,76726310.528,164.718522123894,14.3340353982301,0.936203539823009,10.8449061415929
"961","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-11-01,1435561595.82,12963556.172,75358272.202,164.330725663717,14.5199115044248,0.906681415929203,10.8922599115044
"962","Total_Area 3_MT _A","INDIVIDUAL","Sabores",2024-12-01,1532687875.43,13973292.492,79118523.454,168.034734513274,16.2455663716814,0.818061946902655,10.8564855752212
"963","Total_Area 3_MT _A","MULTI-PACK","COLA",2021-12-01,2329422.83,35339.053,64357.708,65.916,36.195,17.372,0.887909
"964","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-01-01,2371155.22,35287.398,66094.996,67.196,35.875,15.539,0.990354
"965","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-02-01,1555024.54,23432.143,44605.884,66.363,34.861,12.883,0.908803
"966","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-03-01,1886691.36,27770.966,53992.628,67.938,34.943,11.921,1.016377
"967","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-04-01,2430159.11,35819.465,73243.002,67.845,33.179,14.124,1.075864
"968","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-05-01,2196894.49,32265.753,51972.23,68.088,42.271,11.27,1.041046
"969","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-06-01,3188914.29,47528.79,92972.052,67.094,34.3,8.479,2.356062
"970","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-07-01,3606920.69,54895.577,107000.592,65.705,33.709,8.798,2.696873
"971","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-08-01,3431958.47,52859.564,105147.526,64.926,32.639,7.357,2.587915
"972","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-09-01,3250495.24,51841.748,105521.439,62.7,30.804,8.428,2.584738
"973","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-10-01,3135242.65,49212.892,101646.605,63.708,30.845,7.863,2.703613
"974","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-11-01,3289746.48,51200.862,105596.345,64.252,31.154,7.66,2.791506
"975","Total_Area 3_MT _A","MULTI-PACK","COLA",2022-12-01,5386446.71,82051.942,168232.111,65.647,32.018,12.515,2.811389
"976","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-01-01,4888368.29,73103.07,150055.848,66.87,32.577,9.804,2.659882
"977","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-02-01,3000207.21,43655.532,92058.738,68.725,32.59,7.489,2.286231
"978","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-03-01,3469497.57,50847.294,107598.325,68.234,32.245,8.034,2.709418
"979","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-04-01,4144866.39,60545.538,129167.834,68.459,32.089,8.943,2.784511
"980","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-05-01,4364041.53,62980.567,128861.391,69.292,33.866,8.297,2.674403
"981","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-06-01,4329104.58,62797.501,127571.509,68.938,33.935,8.964,2.87905
"982","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-07-01,4600879.08,66386.599,127134.895,69.304,36.189,12.312,2.264425
"983","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-08-01,4309199.94,61640.443,120504.636,69.909,35.76,11.927,2.16957
"984","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-09-01,3621686.62,50712.192,103715.197,71.416,34.92,10.72,1.930317
"985","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-10-01,3606445.6,50307.662,105122.815,71.688,34.307,8.074,2.177149
"986","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-11-01,3447606.28,45845.593,96564.943,75.2,35.702,9.082,2.049254
"987","Total_Area 3_MT _A","MULTI-PACK","COLA",2023-12-01,5043093.01,69828.162,144029.984,72.221,35.014,13.076,2.225914
"988","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-01-01,4754469.78,64326.379,134489.815,73.912,35.352,10.847,2.057859
"989","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-02-01,2928835.7,37340.244,81576.676,78.436,35.903,7.793,1.884187
"990","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-03-01,3271767.17,41439.756,90985.373,78.952,35.959,8.311,2.064905
"991","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-04-01,4107035.76,51156.322,118894.001,80.284,34.544,7.45,2.303497
"992","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-05-01,4032856.95,48684.175,106192.972,82.837,37.977,8.563,2.35298
"993","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-06-01,3607443.64,44071.184,92106.688,81.855,39.166,9.082,1.952116
"994","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-07-01,3826510.01,45037.574,97174.91,84.963,39.378,6.776,2.288112
"995","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-08-01,3310464.63,38392.941,86851.349,86.226,38.116,6.583,2.407906
"996","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-09-01,3245743.17,38317.567,85305.722,84.706,38.048,6.182,2.487348
"997","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-10-01,3032981.54,34929.768,80590.951,86.831,37.634,6.073,2.371891
"998","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-11-01,3003242.93,35205.599,78891.527,85.306,38.068,5.766,2.446521
"999","Total_Area 3_MT _A","MULTI-PACK","COLA",2024-12-01,4595593.02,56124.315,115490.825,81.882,39.792,7.43,2.59064
"1000","Total_Area 3_MT _A","MULTI-PACK","Sabores",2021-12-01,994183.97,19712.737,44369.067,55.593,26.2566666666667,3.102,0.141423555555556
"1001","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-01-01,958318.02,18943.859,42758.81,59.4355555555556,28.0515555555556,2.90566666666667,0.141077444444444
"1002","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-02-01,634982.02,12628.314,29228.785,45.1987777777778,21.3827777777778,2.37977777777778,0.132026333333333
"1003","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-03-01,780220.61,15008.143,36372.069,54.4023333333333,25.6498888888889,2.16566666666667,0.149199666666667
"1004","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-04-01,1088282.16,20597.51,52802.475,52.5773333333333,24.3458888888889,2.65766666666667,0.155060333333333
"1005","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-05-01,724188.28,14368.008,30053.21,31.4357777777778,14.1032222222222,1.75111111111111,0.150123
"1006","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-06-01,1450732.52,25862.885,66217.636,32.9628888888889,13.5502222222222,2.89055555555556,0.324654777777778
"1007","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-07-01,1768809.96,31989.322,81002.374,31.6102222222222,12.9616666666667,3.37144444444444,0.382137333333333
"1008","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-08-01,1810003.08,33325.375,83450.748,31.8457777777778,13.0575555555556,2.78033333333333,0.372028555555556
"1009","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-09-01,1842953.18,34855.601,86809.88,28.605,11.8188888888889,3.54144444444444,0.370096222222222
"1010","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-10-01,1770869.69,32855.924,81857.644,31.5718888888889,12.832,3.12744444444444,0.378408444444444
"1011","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-11-01,1881583.94,34486.179,85407.643,31.9573333333333,12.9426666666667,2.96622222222222,0.396093333333333
"1012","Total_Area 3_MT _A","MULTI-PACK","Sabores",2022-12-01,3088434.37,55529.415,138709.627,32.252,13.0514444444444,3.84211111111111,0.431210333333333
"1013","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-01-01,2821671.55,50040.07,126041.602,32.3737777777778,13.1267777777778,2.64444444444444,0.434171444444444
"1014","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-02-01,1676566.53,29035.693,75431.128,40.646,16.064,2.03911111111111,0.369540888888889
"1015","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-03-01,1991663.47,34304.839,90462.439,40.692,15.965,2.32755555555556,0.434144222222222
"1016","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-04-01,2406799.94,41307.907,108684.408,49.8308888888889,18.3621111111111,2.58088888888889,0.445526888888889
"1017","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-05-01,2548604.25,43323.603,108680.563,45.6481111111111,19.2823333333333,2.33688888888889,0.459120888888889
"1018","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-06-01,2530646.77,43266.736,108581.748,44.7662222222222,18.9544444444444,2.43111111111111,0.476982888888889
"1019","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-07-01,2451371,42546.929,102750.492,99.2502222222222,29.698,3.73044444444444,0.373879555555556
"1020","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-08-01,2391022.02,39859.133,99626.869,129.077,32.0113333333333,4.09388888888889,0.381330777777778
"1021","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-09-01,2182400.67,35692.381,88719.076,105.233,30.7351111111111,3.376,0.359289444444444
"1022","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-10-01,2251597.58,36653.59,91719.474,83.7625555555556,25.6088888888889,3.29988888888889,0.390314222222222
"1023","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-11-01,2161895.84,32745.501,86533.727,76.6605555555556,23.7997777777778,3.05166666666667,0.345993
"1024","Total_Area 3_MT _A","MULTI-PACK","Sabores",2023-12-01,3231576.89,52199.765,128696.418,89.2882222222222,27.5554444444444,4.52,0.362361888888889
"1025","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-01-01,2967535.96,47849.923,119391.442,89.9573333333333,27.3814444444444,3.24155555555556,0.342744888888889
"1026","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-02-01,1804382.19,26967.433,73096.294,95.1012222222222,28.7964444444444,2.714,0.307970888888889
"1027","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-03-01,1997237.39,29695.957,80324.999,95.5101111111111,28.9521111111111,2.98344444444444,0.333827222222222
"1028","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-04-01,2613207.19,37968.407,106115.035,98.4586666666667,29.357,2.99855555555556,0.376971666666667
"1029","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-05-01,2404468.4,34023.254,91195.211,121.545,30.8165555555556,3.22244444444444,0.373476
"1030","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-06-01,2101711.51,29482.867,78062.467,48.6087777777778,17.8375555555556,2.71044444444444,0.318350333333333
"1031","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-07-01,2187611.01,30465.229,82925.301,48.9718888888889,17.6884444444444,2.33966666666667,0.340876666666667
"1032","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-08-01,1947253.61,26573.646,74888.141,39.6681111111111,15.052,1.94255555555556,0.356257222222222
"1033","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-09-01,1978761.71,26708.275,73106.132,49.3501111111111,17.8271111111111,1.82855555555556,0.373861111111111
"1034","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-10-01,1871381.95,24694.353,68925.346,59.3065555555556,21.2586666666667,2.33833333333333,0.366946888888889
"1035","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-11-01,1845368.89,24513.227,68124.126,48.1357777777778,18.1623333333333,1.65555555555556,0.374416111111111
"1036","Total_Area 3_MT _A","MULTI-PACK","Sabores",2024-12-01,2626231.09,35764.988,95482.389,40.7061111111111,15.7655555555556,2.47222222222222,0.400442111111111
"1037","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2021-12-01,0,0,0,0,0,0,0
"1038","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-01-01,9720,40.236,81,241.575,120,3.96,0.004431
