"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"1632","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-03-01,1824745.795,15066.392,26008.281,121.114,70.16,14.272,45.158
"1633","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-04-01,1703703.696,14139.614,23771.604,120.492,71.67,16.732,34.37
"1634","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-05-01,1890822.284,15823.251,26360.315,119.496,71.73,16.074,32.696
"1635","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-06-01,1935838.786,16306.346,27760.777,118.717,69.733,19.871,33.602
"1636","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-07-01,2306312.704,19420.096,32399.707,118.759,71.183,23.477,35.105
"1637","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-08-01,2155770.825,17692.609,29515.352,121.846,73.039,17.699,34.564
"1638","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-09-01,2223041.615,18144.984,30265.414,122.515,73.452,21.742,34.873
"1639","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-10-01,2435195.973,19491.18,32113.574,124.938,75.831,22.626,36.743
"1640","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-11-01,2521422.077,20059.666,33812.428,125.696,74.571,22.917,35.54
"1641","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2022-12-01,3001934.058,23875.431,39779.236,125.733,75.465,27.052,35.897
"1642","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-01-01,2707512.634,21235.196,35687.369,127.501,75.868,20.273,36.552
"1643","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-02-01,2928540.933,23180.926,38019.8,126.334,77.027,26.23,38.029
"1644","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-03-01,3909441.95,30261.814,49245.735,129.187,79.386,33.984,35.501
"1645","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-04-01,4236044.832,32429.1,52512.527,130.625,80.667,36.308,34.266
"1646","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-05-01,5061440.244,38257.617,61760.342,132.299,81.953,34.874,35.509
"1647","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-06-01,5661950.342,43567.159,70375.554,129.959,80.453,48.833,35.051
"1648","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-07-01,6638960.053,50556.622,81214.262,131.317,81.746,56.529,36.437
"1649","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-08-01,9843239.582,71461.931,113925.531,137.741,86.401,79.875,38.181
"1650","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-09-01,9327384.732,69813.648,111398.841,133.604,83.73,77.671,35.991
"1651","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-10-01,7893429.262,58434.055,93383.499,135.083,84.527,53.98,37.291
"1652","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-11-01,6176129.676,43134.818,69890.823,143.182,88.368,47.628,37.778
"1653","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2023-12-01,9905472.137,51715.524,98044.358,191.538,101.031,32.486,60.417
"1654","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-01-01,3752181.026,22461.608,37646.689,167.049,99.668,18.282,42.794
"1655","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-02-01,2884168.779,17630.731,29354.441,163.588,98.253,18.131,40.534
"1656","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-03-01,3239322.326,19970.407,32893.468,162.206,98.479,21.597,37.282
"1657","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-04-01,3567651.255,22779.341,37269.184,156.618,95.727,20.537,35.818
"1658","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-05-01,5004530.406,32381.63,52538.781,154.548,95.254,35.21,35.419
"1659","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-06-01,4903731.309,31029.922,50416.793,158.032,97.264,32.709,36.669
"1660","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-07-01,4679415.294,28915.746,46910.307,161.829,99.752,25.564,39.423
"1661","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-08-01,5062226.363,31789.621,51283.351,159.241,98.711,33.209,40.156
"1662","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-09-01,5627281.668,34938.392,56302.566,161.063,99.947,35.333,39.761
"1663","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-10-01,4150020.315,25342.765,41166.5,163.756,100.811,25.326,40.755
"1664","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-11-01,8578091.025,26148.552,65410.442,328.052,131.143,14.596,68.357
"1665","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","COLA",2024-12-01,3571845.357,16567.15,31912.283,215.598,111.927,9.503,55.083
"1666","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2021-12-01,752.065,28.937,277.081,10.4082,1.0082,0.0658,1.8152
"1667","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-01-01,516.896,18.793,176.153,21.6766,4.8082,0.1254,1.447
"1668","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-02-01,361.03,14.694,137.031,14.5422,2.7692,0.1284,1.2034
"1669","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-03-01,182.133,6.924,66.519,9.6582,0.9444,0.0706,0.5764
"1670","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-04-01,108.889,4.322,41.731,8.1676,0.8122,0.0818,0.3606
"1671","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-05-01,111.222,4.326,40.798,13.086,1.3052,0.0648,0.3554
"1672","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-06-01,53.561,2.023,19.925,10.5522,1.0228,0.0598,0.1666
"1673","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-07-01,71.936,2.222,19,22.7302,4.9066,0.0992,0.22
"1674","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-08-01,70.907,2.539,24.715,11.0278,1.0704,0.0508,0.127
"1675","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-09-01,79.996,3.669,34.714,4.3606,0.4608,0.03,0.2502
"1676","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-10-01,23.848,0.876,8.286,5.4448,0.5756,0.0264,0.0518
"1677","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-11-01,14.706,0.528,5,5.5704,0.5882,0.018,0.0522
"1678","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2022-12-01,28.013,1.042,9.857,5.3768,0.5684,0.068,0.0394
"1679","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-01-01,16.961,0.649,6.143,5.2268,0.5522,0.0292,0.0384
"1680","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-02-01,18.31,0.846,8,4.3286,0.4578,0.0452,0.0326
"1681","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-03-01,0,0,0,0,0,0,0
"1682","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-04-01,0,0,0,0,0,0,0
"1683","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-05-01,0,0,0,0,0,0,0
"1684","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-06-01,4.283,0.951,9,0.9008,0.0952,0.1632,0.0084
"1685","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-07-01,25.23,0.634,2,14.2166,5.046,0.1122,0.022
"1686","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-08-01,0,0,0,0,0,0,0
"1687","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-09-01,297855.712,2105.022,5975.734,29.0734,10.0024,1.3012,2.9336
"1688","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-10-01,120173.654,895.725,2543.668,29.6246,9.7024,0.4568,2.7878
"1689","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-11-01,25276.583,196.99,559.156,25.6628,9.041,0.3764,0.8148
"1690","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2023-12-01,4736.441,31.405,89.142,30.1636,10.6268,0.4232,0.4096
"1691","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-01-01,106.936,0.705,2,30.3364,10.6936,0.091,0.0288
"1692","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-02-01,1.92,0.106,1,3.6226,0.384,0.0176,0.0056
"1693","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-03-01,0.162,0.042,1,0.7714,0.0324,0.0074,0.0086
"1694","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-04-01,3.84,0.106,1,7.2452,0.768,0.0152,0.0082
"1695","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-05-01,2.15,0.528,5,0.8144,0.086,0.0934,0.007
"1696","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-06-01,0,0,0,0,0,0,0
"1697","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-07-01,0,0,0,0,0,0,0
"1698","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-08-01,0,0,0,0,0,0,0
"1699","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-09-01,0,0,0,0,0,0,0
"1700","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-10-01,0,0,0,0,0,0,0
"1701","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-11-01,0,0,0,0,0,0,0
"1702","Autoservicios Area 6_MT","MULTI-PACK CRUZADO","Sabores",2024-12-01,0,0,0,0,0,0,0
"1703","Autoservicios Area 6_MT","PACK","COLA",2021-12-01,17368370.01,153654.025,273603.908,113.036,63.48,58.55,95.392
"1704","Autoservicios Area 6_MT","PACK","COLA",2022-01-01,16796618.06,145221.492,259859.842,115.662,64.637,55.796,95.291
"1705","Autoservicios Area 6_MT","PACK","COLA",2022-02-01,14988589.52,123107.34,241638.706,121.752,62.029,59.641,94.869
"1706","Autoservicios Area 6_MT","PACK","COLA",2022-03-01,18221689.34,143159.408,273453.958,127.283,66.635,55.014,95.117
"1707","Autoservicios Area 6_MT","PACK","COLA",2022-04-01,21598023.83,170343.831,327020.134,126.791,66.045,65.688,95.104
"1708","Autoservicios Area 6_MT","PACK","COLA",2022-05-01,25104309.4,200745.023,388184.267,125.056,64.671,64.847,94.53
"1709","Autoservicios Area 6_MT","PACK","COLA",2022-06-01,25703070.85,208637.068,410839.541,123.195,62.562,80.604,95.204
"1710","Autoservicios Area 6_MT","PACK","COLA",2022-07-01,31981127.6,258226.142,521054.715,123.849,61.378,99.526,95.093
"1711","Autoservicios Area 6_MT","PACK","COLA",2022-08-01,29573692.76,229300.949,450369.721,128.973,65.665,73.376,94.558
"1712","Autoservicios Area 6_MT","PACK","COLA",2022-09-01,27961903.68,214973.406,418673.057,130.071,66.787,82.821,94.507
"1713","Autoservicios Area 6_MT","PACK","COLA",2022-10-01,29082436.22,220509.553,430185.868,131.887,67.604,84.095,94.798
"1714","Autoservicios Area 6_MT","PACK","COLA",2022-11-01,30553169.14,232438.092,452124.72,131.446,67.577,70.025,98.063
"1715","Autoservicios Area 6_MT","PACK","COLA",2022-12-01,36200809.06,290363.985,555539.66,124.674,65.163,87.804,97.996
"1716","Autoservicios Area 6_MT","PACK","COLA",2023-01-01,35371321.68,275075.224,536406.816,128.588,65.941,69.358,97.82
"1717","Autoservicios Area 6_MT","PACK","COLA",2023-02-01,34630608.16,262463.367,533434.176,131.945,64.92,78.292,97.938
"1718","Autoservicios Area 6_MT","PACK","COLA",2023-03-01,47365933.42,357179.95,722556.219,132.611,65.553,104.974,98.003
"1719","Autoservicios Area 6_MT","PACK","COLA",2023-04-01,51055819.64,384250.691,770826.785,132.871,66.235,112.61,98.215
"1720","Autoservicios Area 6_MT","PACK","COLA",2023-05-01,56852235.33,432272.119,859383.257,131.52,66.155,104.949,98.114
"1721","Autoservicios Area 6_MT","PACK","COLA",2023-06-01,59809451.9,452193.974,905827.098,132.265,66.027,130.762,98.312
"1722","Autoservicios Area 6_MT","PACK","COLA",2023-07-01,64694339,487407.286,971668.79,132.732,66.581,139.65,98.271
"1723","Autoservicios Area 6_MT","PACK","COLA",2023-08-01,62557257.57,471478.486,935827.797,132.683,66.847,133.628,98.352
"1724","Autoservicios Area 6_MT","PACK","COLA",2023-09-01,56351508.41,401412.188,781340.884,140.383,72.122,113.027,98.375
"1725","Autoservicios Area 6_MT","PACK","COLA",2023-10-01,54573599.77,387654.483,741330.381,140.779,73.616,90.927,98.306
"1726","Autoservicios Area 6_MT","PACK","COLA",2023-11-01,48666612.9,341235.569,652914.693,142.619,74.537,95.768,98.276
"1727","Autoservicios Area 6_MT","PACK","COLA",2023-12-01,53321515.06,377445.698,708933.788,141.269,75.214,105.104,98.369
"1728","Autoservicios Area 6_MT","PACK","COLA",2024-01-01,45473898.72,306491.068,575034.765,148.369,79.08,70.592,98.228
"1729","Autoservicios Area 6_MT","PACK","COLA",2024-02-01,38269971.49,244566.116,471912.819,156.481,81.095,67.566,98.101
"1730","Autoservicios Area 6_MT","PACK","COLA",2024-03-01,46094438.84,297199.201,585373.088,155.096,78.744,81.81,98.056
"1731","Autoservicios Area 6_MT","PACK","COLA",2024-04-01,46218021.25,298164.473,586791.65,155.008,78.764,68.533,97.987
"1732","Autoservicios Area 6_MT","PACK","COLA",2024-05-01,53091402.93,347487.373,671357.033,152.787,79.081,95.083,98.046
"1733","Autoservicios Area 6_MT","PACK","COLA",2024-06-01,57332787.49,387505.476,741559.37,147.953,77.314,106.556,97.92
"1734","Autoservicios Area 6_MT","PACK","COLA",2024-07-01,53696071.8,357575.359,680888.759,150.167,78.862,81.44,97.851
"1735","Autoservicios Area 6_MT","PACK","COLA",2024-08-01,54687422.4,357635.045,675016.061,152.914,81.016,97.305,97.823
"1736","Autoservicios Area 6_MT","PACK","COLA",2024-09-01,56463804.49,369535.766,705572.35,152.797,80.026,100.342,97.645
"1737","Autoservicios Area 6_MT","PACK","COLA",2024-10-01,51231836.61,322740.855,617714.739,158.74,82.938,87.541,97.522
"1738","Autoservicios Area 6_MT","PACK","COLA",2024-11-01,57532870.26,367052.479,704020.916,156.743,81.72,98.903,97.634
"1739","Autoservicios Area 6_MT","PACK","COLA",2024-12-01,60646734.92,396452.052,740436.011,152.974,81.907,88.19,97.671
"1740","Autoservicios Area 6_MT","PACK","Sabores",2021-12-01,6768743.934,47629.13,124122.906,155.679341463415,80.759,1.80487804878049,10.6195609756098
"1741","Autoservicios Area 6_MT","PACK","Sabores",2022-01-01,6585447.819,40187.796,112589.055,162.248195121951,84.8725853658537,1.92719512195122,10.5188048780488
"1742","Autoservicios Area 6_MT","PACK","Sabores",2022-02-01,4819318.533,26782.811,81536.134,156.497926829268,80.4246585365854,1.55768292682927,10.5103170731707
"1743","Autoservicios Area 6_MT","PACK","Sabores",2022-03-01,5998117.344,31456.144,97172.528,172.613634146341,91.7740487804878,1.48390243902439,9.8629756097561
"1744","Autoservicios Area 6_MT","PACK","Sabores",2022-04-01,6738414.422,38981.955,111483.968,172.709756097561,92.4965609756098,1.74636585365854,10.7189268292683
"1745","Autoservicios Area 6_MT","PACK","Sabores",2022-05-01,6708557.566,36942.382,110660.172,170.81143902439,91.0920487804878,1.33631707317073,10.151
"1746","Autoservicios Area 6_MT","PACK","Sabores",2022-06-01,6346331.629,34964.437,103583.464,194.997487804878,96.5532926829268,1.46287804878049,9.84936585365854
"1747","Autoservicios Area 6_MT","PACK","Sabores",2022-07-01,7299549.3,40287.746,118227.159,185.654463414634,89.6493902439024,1.65051219512195,10.4911707317073
"1748","Autoservicios Area 6_MT","PACK","Sabores",2022-08-01,6993535.646,37995.404,113201.735,185.669341463415,89.2518292682927,1.24143902439024,10.3117804878049
"1749","Autoservicios Area 6_MT","PACK","Sabores",2022-09-01,6359495.255,33316.963,100620.932,179.131780487805,84.9739756097561,1.28458536585366,10.242512195122
"1750","Autoservicios Area 6_MT","PACK","Sabores",2022-10-01,6246759.787,33262.902,100406.599,177.638975609756,83.8071707317073,1.28978048780488,10.283487804878
"1751","Autoservicios Area 6_MT","PACK","Sabores",2022-11-01,6783289.875,36017.445,108412.999,178.586902439024,85.468756097561,1.39936585365854,10.5628292682927
"1752","Autoservicios Area 6_MT","PACK","Sabores",2022-12-01,7974999.43,40945.34,123759.839,182.977512195122,89.174,1.50460975609756,10.6965365853659
"1753","Autoservicios Area 6_MT","PACK","Sabores",2023-01-01,8408509.633,40946.773,124298.36,197.686951219512,99.8436341463415,1.61068292682927,11.1317804878049
"1754","Autoservicios Area 6_MT","PACK","Sabores",2023-02-01,6570689.375,31362.802,95386.342,186.342,90.7030487804878,1.81582926829268,10.4505365853659
"1755","Autoservicios Area 6_MT","PACK","Sabores",2023-03-01,7704953.41,38896.677,117726.988,178.31543902439,91.9896341463415,2.39436585365854,10.0251463414634
"1756","Autoservicios Area 6_MT","PACK","Sabores",2023-04-01,8034836.157,40766.879,123881.634,193.185317073171,102.23187804878,2.25468292682927,10.4687073170732
"1757","Autoservicios Area 6_MT","PACK","Sabores",2023-05-01,7698908.447,40327.789,123573.444,190.767292682927,101.946146341463,1.73124390243902,9.92165853658537
"1758","Autoservicios Area 6_MT","PACK","Sabores",2023-06-01,7725701.368,42842.894,129590.144,182.507292682927,98.1984390243902,2.12668292682927,9.921
"1759","Autoservicios Area 6_MT","PACK","Sabores",2023-07-01,8391669.906,46328.48,138083.486,193.410292682927,101.355390243902,2.59017073170732,10.1489268292683
"1760","Autoservicios Area 6_MT","PACK","Sabores",2023-08-01,8706217.942,46294.729,139008.013,225.755292682927,121.30512195122,2.28656097560976,10.6369024390244
"1761","Autoservicios Area 6_MT","PACK","Sabores",2023-09-01,7632515.896,39136.417,119045.391,211.818804878049,113.94087804878,1.91878048780488,10.0163658536585
"1762","Autoservicios Area 6_MT","PACK","Sabores",2023-10-01,7653636.785,38651.517,116486.789,213.597170731707,115.067707317073,1.54619512195122,10.1905853658537
"1763","Autoservicios Area 6_MT","PACK","Sabores",2023-11-01,7440108.061,37839.839,112036.211,212.902,113.088097560976,2.09053658536585,10.7130731707317
"1764","Autoservicios Area 6_MT","PACK","Sabores",2023-12-01,9339585.402,48151.88,140421.271,205.639268292683,106.576829268293,2.47087804878049,11.3372926829268
"1765","Autoservicios Area 6_MT","PACK","Sabores",2024-01-01,9617241.878,49663.762,139860.441,194.779170731707,98.5178536585366,2.41263414634146,11.6785365853659
"1766","Autoservicios Area 6_MT","PACK","Sabores",2024-02-01,8090947.787,42513.525,120858.691,198.222707317073,105.463634146341,2.32224390243902,11.8183902439024
"1767","Autoservicios Area 6_MT","PACK","Sabores",2024-03-01,9201591.836,46673.265,136239.926,195.075170731707,103.181707317073,2.38141463414634,11.4144146341463
"1768","Autoservicios Area 6_MT","PACK","Sabores",2024-04-01,9277471.293,47468.007,137025.207,189.084341463415,98.3891707317073,1.90375609756098,11.4176097560976
"1769","Autoservicios Area 6_MT","PACK","Sabores",2024-05-01,9984246.478,51883.444,150985.363,193.437829268293,102.15343902439,2.21187804878049,10.9272926829268
"1770","Autoservicios Area 6_MT","PACK","Sabores",2024-06-01,10112577.454,56254.859,161972.967,198.357195121951,99.9579756097561,2.61826829268293,11.1026829268293
"1771","Autoservicios Area 6_MT","PACK","Sabores",2024-07-01,9075475.146,48329.231,138430.766,199.128219512195,99.7824390243902,1.91690243902439,10.9519268292683
"1772","Autoservicios Area 6_MT","PACK","Sabores",2024-08-01,9172866.842,48123.968,136155.123,174.961170731707,96.9526585365854,2.49429268292683,11.5201707317073
"1773","Autoservicios Area 6_MT","PACK","Sabores",2024-09-01,9121155.719,48551.84,137492.279,170.44243902439,89.0357317073171,1.86280487804878,12.2594390243902
"1774","Autoservicios Area 6_MT","PACK","Sabores",2024-10-01,8784658.873,45163.493,133988.091,169.222682926829,96.875512195122,1.45546341463415,12.7248048780488
"1775","Autoservicios Area 6_MT","PACK","Sabores",2024-11-01,9158966.341,45351.691,134719.013,166.455658536585,94.5527804878049,1.33760975609756,13.0443902439024
"1776","Autoservicios Area 6_MT","PACK","Sabores",2024-12-01,10289079.527,48698.989,145284.028,187.81112195122,106.101536585366,1.1420243902439,12.6667317073171
"1777","TRADICIONAL AREA I","INDIVIDUAL","COLA",2021-12-01,1079267134.16,10998927.73,54959389.98,98.125,19.638,142.775,100
"1778","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-01-01,1000559264.07,10175822.43,50162780.93,98.327,19.946,132.09,100
"1779","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-02-01,958214018.09,9648132.527,48400372.79,99.316,19.798,125.24,100
"1780","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-03-01,1076910387.3,10532022.37,53426983.21,102.251,20.157,136.714,100
"1781","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-04-01,1098029519.43,10662835.24,53685226.35,102.977,20.453,138.412,100
"1782","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-05-01,1202390727.4,11646936.53,58553381.21,103.237,20.535,151.186,100
"1783","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-06-01,1234381504.96,11853740.02,60270822.53,104.134,20.481,152.428,100
"1784","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-07-01,1311673498.46,12512785.84,63571262.02,104.827,20.633,161.004,99.94
"1785","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-08-01,1309361704.04,12531328.35,62693489.14,104.487,20.885,161.245,99.94
"1786","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-09-01,1261309440.76,12006229.04,60003295.54,105.055,21.021,154.488,99.94
"1787","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-10-01,1290657756.19,12095131.9,61027058.41,106.709,21.149,155.778,99.84
"1788","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-11-01,1199334547.4,11162004.04,56481680.58,107.448,21.234,143.117,99.84
"1789","TRADICIONAL AREA I","INDIVIDUAL","COLA",2022-12-01,1157581474.02,10698403.85,54300855.31,108.201,21.318,137.187,99.83
"1790","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-01-01,1119386123.87,10331884.86,51569124.83,108.343,21.707,132.258,100
"1791","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-02-01,1022397803.11,9304247.102,47445975.38,109.885,21.549,119.104,100
"1792","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-03-01,1128346850.92,10163631.87,52570995.83,111.018,21.463,130.104,100
"1793","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-04-01,1176561563.14,10553162.96,54194423.88,111.489,21.71,134.123,100
"1794","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-05-01,1245558026.28,11116771.82,57234164.97,112.043,21.762,141.286,100
"1795","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-06-01,1260081708.54,11213945.96,57609749.16,112.367,21.873,142.702,99.87
"1796","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-07-01,1389118489.73,12334713.2,62725104.55,112.619,22.146,155.648,99.93
"1797","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-08-01,1400504235.07,12492519.15,62484527.31,112.107,22.414,157.881,99.78
"1798","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-09-01,1332514402.29,11812128.15,59349011.22,112.809,22.452,149.358,99.73
"1799","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-10-01,1376544351.52,12153136.61,61065734.76,113.267,22.542,153.667,99.73
"1800","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-11-01,1301576337.73,11383559.06,57531403.32,114.338,22.624,142.429,99.76
"1801","TRADICIONAL AREA I","INDIVIDUAL","COLA",2023-12-01,1314838409.03,11326885.22,57740925.24,116.081,22.771,141.496,99.92
"1802","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-01-01,1206214079.5,10395518.2,52119138.92,116.032,23.143,129.759,100
"1803","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-02-01,1135902473.8,9723960.464,49236726.24,116.815,23.07,121.377,100
"1804","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-03-01,1308371924.51,11151391.9,56525803.83,117.328,23.146,138.609,100
"1805","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-04-01,1266412395.2,10745518.34,54197729.55,117.855,23.367,133.564,100
"1806","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-05-01,1362697347.83,11649917.24,56969707.88,116.971,23.92,145.395,99.59
"1807","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-06-01,1446382737.36,12285008.48,60872703.98,117.736,23.761,152.981,99.82
"1808","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-07-01,1534164232.84,13020518.04,63526838.54,117.827,24.15,161.514,99.9
"1809","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-08-01,1502370995.53,12771469.69,61805963.54,117.635,24.308,158.268,100
"1810","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-09-01,1480842342.5,12551599.71,60847510.15,117.98,24.337,155.544,100
"1811","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-10-01,1533918575.56,12917544.56,62580403.65,118.747,24.511,160.432,99.78
"1812","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-11-01,1379937539.59,11568002.16,56662237.76,119.289,24.354,143.53,99.88
"1813","TRADICIONAL AREA I","INDIVIDUAL","COLA",2024-12-01,1345328159.33,11195629.9,55098445.64,120.165,24.417,139.194,99.67
"1814","TRADICIONAL AREA I","INDIVIDUAL","Sabores",2021-12-01,270647593.553,2678532.183,15294503.358,73.5338630136986,10.655904109589,1.08986301369863,10.4809383561644
"1815","TRADICIONAL AREA I","INDIVIDUAL","Sabores",2022-01-01,256581176.757,2548124.852,14159937.909,71.3256164383562,10.2090136986301,1.05698630136986,10.2759721232877
"1816","TRADICIONAL AREA I","INDIVIDUAL","Sabores",2022-02-01,243323016.737,2394106.99,13536962.829,72.1331506849315,9.85121917808219,0.946219178082192,10.4135832109589
"1817","TRADICIONAL AREA I","INDIVIDUAL","Sabores",2022-03-01,275032716.807,2611616.594,15143781.169,71.8818493150685,10.2264246575342,1.19084931506849,10.7422257123288
"1818","TRADICIONAL AREA I","INDIVIDUAL","Sabores",2022-04-01,288811828.773,2710089.779,15674233.907,67.4042876712329,9.66754794520548,1.20430136986301,10.791848390411
"1819","TRADICIONAL AREA I","INDIVIDUAL","Sabores",2022-05-01,327762031.336,3049794.597,17677474.351,71.5864931506849,10.237698630137,1.34135616438356,10.9879642068493
"1820","TRADICIONAL AREA I","INDIVIDUAL","Sabores",2022-06-01,340564394.634,3137575.231,18355590.331,74.8616164383562,10.4379863013699,1.43441095890411,11.0299477780822
